duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,class,is_zero_day
1,udp,ftp,SF,287,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0.0018000834713367123,0.017131580920645775,0.0736130098921008,0.01087279248509958,0.9569937130273104,0.0430062869726896,0.006037748623884514,1,1,0.7762124409415365,0.22378755905846348,0.023760483649539588,0.11835601114133086,0.07427239485372035,0.013943967583914921,0.03553099537972634,0.010485043622153642,normal,False
18046,tcp,malformed_proto,ZZ,4635295,110379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.19685104838804127,0.10534908628152492,0.037721599006903146,0.09144080807625235,0.0,1.0,0.008578417440789235,2,2,0.9440656909363871,0.05593430906361285,0.019196458145891312,0.04190215420545034,0.022619607149093376,0.048812672385138485,0.027835686396220877,0.002340359515324479,zero_day,True
0,tcp,other,SF,313,293,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,6,0.019112392359768846,0.06542244870322497,0.0070614845724716975,0.07458190296399615,0.9850584315583172,0.014941568441682818,0.004798350821854667,3,1,0.946594190713845,0.053405809286155015,0.04288888899961771,0.051220542527219436,0.018088146120491363,0.04546361967629643,0.019039104921657165,0.012638707162189384,normal,False
3,udp,http,SF,287,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0.01509408454880029,0.021524822513351822,0.15240884701523863,0.03950532167833005,0.9734233272491363,0.026576672750863728,0.00936560164051418,2,1,0.9721594546080816,0.02784054539191838,0.00919131111154617,0.024065376385339014,0.0007215380905451197,0.003981910396269567,0.05988150834113796,0.010799477888492916,normal,False
3,udp,http,S0,100,45,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,117,2,0.03401434633149614,0.005729594851628445,0.014920570394638838,0.10162975398836817,0.9476472413380957,0.05235275866190425,0.008755907302541723,3,1,0.9778362879739962,0.022163712026003757,0.06177901890224865,0.00980642072754989,0.00048298622747213946,0.0005746968731341089,0.012553640122252163,0.024938073625422993,probe,False
133392,tcp,weird_service_X,AB,4578059,46802,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,43,1,0.013163419008382865,0.030328854605108226,0.005204652060370435,0.14479836461440512,0.0,1.0,0.03485789252055872,4,3,0.9917103195943529,0.008289680405647148,0.036348167882996066,1.9596522789437226e-05,0.00027408752899580187,0.01682083335027407,0.0026205210925078176,0.004405075742460006,zero_day,True
0,tcp,http,S0,15,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1036,3,0.013217864385950247,0.013061967394685004,0.12315064613025227,0.05814339146421481,0.9249474611053993,0.07505253889460073,0.006082767981738898,2,2,0.8975580921397475,0.10244190786025253,0.035752923900000455,0.010838634232091382,0.024228410049194633,0.02083689199011958,0.00023519348968182002,0.00604531515881397,dos,False
0,udp,other,SF,303,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0.013819171341275123,0.013174514371426187,0.017738131195285285,0.0976774346250898,0.7399089765421024,0.2600910234578976,0.015166104088994728,1,1,0.8331602636277827,0.16683973637221727,0.024785347808317915,0.049755249159753934,0.007767493324564889,0.028527060429948757,0.010508516500438755,0.004441304318081848,normal,False
0,tcp,http,SF,474,413,0,0,0,1,0,1,0,1,0,2,2,2,0,0,0,0,5,4,0.04772615933046082,0.018134914104881716,0.016302602304205636,0.17251429663924717,0.7368593733137423,0.2631406266862577,0.0134612886034251,1,3,0.8097202397872071,0.19027976021279291,0.062250141076353516,0.03772696770062755,0.02963657578174523,0.015309393566516156,0.010198380636664959,0.0013148174226215999,u2r,False
3,udp,eco_i,S0,89,44,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,103,3,0.002435765386763463,0.0629627197319742,0.005865679146958543,0.07594793074751609,0.9434137616842648,0.05658623831573517,0.003989257030077505,1,3,0.9320680683046852,0.06793193169531475,0.010860980945675974,0.005605830657193503,0.017151766275261646,0.014387704566465294,0.010042612583532487,0.069287546070664,probe,False
0,tcp,other,SF,281,299,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0.10563339910311233,0.10562208200504875,0.1919535349620765,0.00790448789114348,0.8547003916541189,0.14529960834588107,0.042925301180986676,2,1,0.9866799947431535,0.013320005256846512,0.05003530959494684,0.004642288764966175,0.007062515270084469,0.05245031225149057,0.11258124805723914,0.000677357407254876,normal,False
1,tcp,other,SF,289,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0.0013809715186931986,0.05836274468638984,0.03065824502566131,0.024967900202572803,0.969439031947093,0.030560968052906978,0.007600488344572123,3,2,0.8582695939842615,0.1417304060157385,0.03510111831786569,0.01769303529089308,0.0044390915537016636,0.00027014858751892593,0.008625958043846851,0.013203044292297048,normal,False
0,tcp,http,SF,308,339,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.038711715741949204,0.05066239786722844,0.07104526430007702,0.07065575505747276,0.9222780449453324,0.07772195505466761,0.002965546206716371,2,2,0.9609947501403572,0.03900524985964282,0.0250494383341227,0.017113374788246212,0.049781306122877164,0.04732716599297364,0.01191584360840161,0.001112849753303955,normal,False
0,udp,finger,SF,85,42,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,99,1,0.03691859598284569,0.02383561426735321,0.03267281026731651,0.025490921154746583,0.8962681506777157,0.1037318493222843,0.027024047890566772,3,3,0.9731714592520244,0.026828540747975582,0.0015057196670703228,0.0066618212164433945,0.01660514055955932,0.0026118824927844537,0.01238939074648591,0.036049193104185556,probe,False
0,udp,http,S0,22,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,451,3,0.028294677944217608,0.03819403049575908,0.00478911327026768,0.00881483067335485,0.9855000436608968,0.01449995633910317,2.6782244999841187e-05,2,1,0.9873940609099049,0.012605939090095108,0.003013954187531591,0.016031153787125996,0.05383414976710387,0.0022600672106338746,0.00412249656004229,0.01719445023203155,dos,False
3,tcp,ftp,SF,87,45,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,185,3,0.010102452382487156,0.01299964695543579,0.02491386075674279,0.0704448969408593,0.8313438243266689,0.16865617567333113,0.0444038496104075,1,3,0.9310321334446354,0.06896786655536458,0.020594124772715796,0.006939512629098013,0.002234803517541042,0.0039318205680422815,0.006174668033426439,0.004208573852222812,probe,False
1,tcp,eco_i,SF,96,59,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,121,3,0.032145681542845965,0.0349608961812323,0.006331645335662109,0.0074008998681469405,0.9918765910308527,0.008123408969147317,0.0012595663081947672,1,4,0.8612612798295045,0.1387387201704955,0.028194187865778073,0.019764761013165426,0.002924456488133343,0.011780817277745154,0.0002874688807229207,0.0029061567343496857,probe,False
0,udp,http,S0,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,826,1,0.027700248030055684,0.050111238966154874,0.057400016155999864,0.016341741822575452,0.9795189137749334,0.020481086225066614,0.0015771794631879237,3,2,0.8739609341623442,0.12603906583765578,0.0041807283369298415,0.016243880395131256,0.005473090068956004,0.010970368080308147,0.07675044358909577,0.0017679064455437669,dos,False
2,tcp,other,SF,312,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0.0134104541501028,0.1031864336131051,0.07992967503762602,0.09901909291002937,0.9179582558672975,0.08204174413270249,0.04543665595417328,1,3,0.9868252894535259,0.013174710546474122,0.0317300190832828,0.019444729348969427,0.011709614909324146,0.01021445280900719,0.0002999393416387464,0.0039245930649437315,normal,False
2,icmp,dns,SF,293,308,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,3,0.06586505515090291,0.05223194966338102,0.04465188290969647,0.11713399009528806,0.9194943822188083,0.0805056177811917,0.003550778567091625,3,1,0.887322209004173,0.11267779099582698,0.0021953825367313734,0.052601294509256054,0.013585893430705374,0.010863915722696054,0.015297304424496916,0.0002810691590027879,normal,False
0,udp,http,S0,21,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1724,1,0.009826029222882149,0.11555848354499064,0.02271646455175301,0.0233843581324177,0.9651176627533303,0.03488233724666967,0.01517394861128228,2,1,0.9415397703421127,0.05846022965788733,0.02219207407680948,0.03263906510851959,0.0054817509735297495,0.020656815346720432,0.04346847589530975,0.017419741462965026,dos,False
0,tcp,other,SF,329,309,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,3,0.024884930308529205,0.05599202925540896,0.06688133708888712,0.05875529656425479,0.9852475808760828,0.014752419123917226,0.0029327007209701576,3,3,0.8036536655914364,0.19634633440856364,0.003774034685126697,0.004248751093175037,0.0009243640495680022,0.004142799111075873,0.0069414319480134235,0.0024575408227953364,normal,False
0,tcp,http,S0,22,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,750,2,0.05285703410601499,0.05152529112042058,0.0867215003749493,0.008204209625195977,0.9991447234449917,0.0008552765550082775,0.002668745487166158,1,3,0.8793718465580481,0.12062815344195188,0.01897031211388489,0.0686761251017287,0.018224919374020435,0.034857170650550724,0.013747545193424577,0.013131526192776887,dos,False
0,udp,other,S0,8,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1370,3,0.02790313120212959,0.0002639227549754342,0.04868297478380739,0.007885478767728035,0.9129328343917403,0.08706716560825967,0.02613347805576776,3,2,0.9976339418400787,0.0023660581599213026,0.0028755341967646193,0.0010948509523482956,0.02569137671330695,0.0012142245679334542,0.010773643763410744,0.006055543926418222,dos,False
4,tcp,pop3,S0,110,59,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,38,2,0.05363415926015537,0.012133327506746566,0.01731740774561998,0.16891671667285627,0.9954875172508665,0.004512482749133517,0.01071991208351183,3,2,0.9692569000072819,0.03074309999271807,0.018265039957028613,0.030106868356710902,0.005448540106558476,0.01599514650677173,0.00415015004353121,0.004699622983485259,probe,False
0,tcp,other,RSTO,316,300,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0.06359685250142419,0.04604907546488495,0.06312533528090164,0.084208422531869,0.9587447961384602,0.0412552038615398,0.0037313187380304887,2,1,0.8846615339339251,0.1153384660660749,0.07172389603040727,0.031106245906316842,0.015821180524524636,0.00916787152632817,0.005753903469137932,0.004823778720601493,normal,False
0,tcp,dns,RSTR,314,278,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,5,0.018253838238851162,0.17951750693852356,0.11031991177205268,0.028161682163339474,0.9978345214874125,0.0021654785125875264,0.0006917958826560545,1,3,0.8471820297601473,0.15281797023985266,0.028511301805289924,0.005688966506630518,0.05482998745285845,0.00126642778820201,0.014689555304711931,0.007533010878879432,normal,False
2,tcp,http,RSTR,331,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0.0015149258720367038,0.03685838117495846,0.03604595180284262,0.07882969742035978,0.824005191433982,0.175994808566018,0.005125260906302751,4,1,0.9093402132545729,0.09065978674542707,0.022350165541576636,0.01298849999884082,0.020446611901075166,0.027234105979472647,0.013735645526914312,0.01025540154400794,normal,False
1,tcp,http,S0,300,307,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,5,0.030431929876907023,0.06364071830424531,0.025897542108656742,0.06945125751716644,0.9630679158498271,0.036932084150172906,0.019947494796498228,2,1,0.9974768820764909,0.0025231179235091217,0.023431758777908467,0.017742252989957543,0.013597012437012996,0.008349216313068206,0.021510290555428458,0.02257376956724917,normal,False
0,udp,dns,SF,282,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0.014448020258338858,0.03658123128972663,0.08649224519589895,0.02501325290992802,0.8761110467157954,0.12388895328420457,0.05201492842863483,3,5,0.8572345467095664,0.14276545329043355,0.00046067576162660485,0.01488936609132893,0.02998870082475928,0.025525261910220132,0.002352220268190794,0.013427828388763791,normal,False
1,udp,other,SF,289,309,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.0556135489308441,0.03816503290463305,0.00749273499886582,0.0031289918452152097,0.7629932570179907,0.2370067429820093,0.028551428426119217,2,2,0.893441631954027,0.10655836804597296,0.045479127272089755,0.02034969634231932,0.006714396368349675,0.0606976520386712,0.0032185811745768234,0.0010609035850617477,normal,False
0,udp,other,S0,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1456,2,0.015070206259490092,0.014874635008183326,0.034134003496610964,0.11966073938984222,0.7822876293393651,0.21771237066063487,0.0021879183771900987,1,3,0.9384365497417716,0.0615634502582284,0.019020370846290564,0.003498672632478746,0.0005351610703483919,0.007700311137028675,0.021937434247216586,0.00277808978770169,dos,False
2,tcp,smtp,SF,98,58,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,109,5,0.04811763493119948,0.019821292487270062,0.1239235497778983,0.0010799986850659599,0.958824343407067,0.041175656592932985,0.014712337307376477,2,2,0.8767011605623068,0.12329883943769315,0.005871561798894679,0.003364247982201186,0.037168404389394595,0.005466556332968014,0.03162354478956996,0.0008375593121787337,probe,False
0,tcp,http,S0,15,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,978,4,0.07671666806813801,0.007919124656247278,0.008936545426676167,0.08013094385882259,0.8759505718263515,0.1240494281736485,0.015790086090979562,1,1,0.9424104228640876,0.057589577135912395,0.0058578070947881275,0.013492656921342286,0.008184867197965962,0.004295025133457857,0.00937600584352243,0.020442244949337805,dos,False
3,udp,other,SF,95,44,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,170,6,0.08435934245433588,0.05210480685931769,0.08258733895932173,0.041619342734795714,0.8727915743950401,0.12720842560495993,0.007379229905700979,2,2,0.9231007432202647,0.0768992567797353,0.019107171654441694,0.022106860158454186,0.034174945103121065,0.010594436475393104,0.013734110356680198,0.01627092850376211,probe,False
0,tcp,ftp,SF,317,306,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,0.049538346480536705,0.008985625320997578,0.10309023712953093,0.03550583013845722,0.9832408637057723,0.01675913629422765,0.010176025127755407,4,3,0.968828774363517,0.031171225636483002,0.034960471434156044,0.01771226412260846,0.017510663709146782,0.011745541387568677,0.014881665118713028,0.018141829062954057,normal,False
4,tcp,http,REJ,53,103,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,18,6,0.09969257616082274,0.02637770232610087,0.02767672694997259,0.0012045356390960821,0.8745091843176855,0.12549081568231446,0.0004945954102556097,1,1,0.8159413373613326,0.18405866263866744,0.008899997120359809,0.030964075480567208,0.003463067355059897,0.004021871497714222,0.06310456289728146,0.006791318910567335,r2l,False
4,udp,other,SF,113,65,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,52,2,0.04964552983965818,0.05232269502902872,0.039683970974488524,0.08540287246105416,0.9956348158277867,0.004365184172213321,0.037748773411313025,1,2,0.8266923155104173,0.17330768448958267,0.02425312920023024,0.004540268597991931,0.031046419575935912,0.011144731779622935,0.03161763901784772,0.007855267852299012,probe,False
0,tcp,other,S0,21,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1298,3,0.03271558083557878,0.017403496350635116,0.06243332926827751,0.043459343543536436,0.989894590458675,0.010105409541324994,0.012081511345607084,1,1,0.7537654304686912,0.24623456953130884,0.035101910648370725,0.010102100491286976,0.0029792157842512,0.0037491567224322464,0.0126257726798608,0.031730163274608175,dos,False
2,icmp,ssh,SF,108,40,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,81,5,0.005749479563372337,0.12018401260096404,0.08696730866976445,0.001204533449492479,0.7330844609227254,0.2669155390772746,0.02196462620638173,3,1,0.6953572047094265,0.3046427952905735,0.0022221291711203074,0.01375225168625498,0.02328920578991934,0.010529003156006104,0.007444730392825316,0.026316568232208397,probe,False
0,tcp,http,S0,21,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1134,3,0.021536432421246338,0.03324772485818527,0.10207590651512465,0.0020604485987244974,0.9597293138502293,0.040270686149770696,0.00044789098571544996,1,1,0.9569476894282672,0.043052310571732755,0.09381778800570072,0.006185584734217706,0.019028383735836096,0.017600376996108346,0.024731965077186738,0.01759267114789938,dos,False
0,udp,ftp,SF,288,307,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.05208649460849609,0.021972210230411522,0.013650445629730392,0.08343631203866184,0.8706466102825072,0.12935338971749277,0.03146394936050968,1,1,0.9833445779872654,0.016655422012734622,0.00896900625766863,0.014908958487746737,0.01088667269650421,0.021283133653048823,0.015731176435861926,0.0026198485485164494,normal,False
1,udp,smtp,S0,90,42,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,44,4,0.02206379086045635,0.07090000336145875,0.0035266643227490494,0.019963638797058647,0.981878527794693,0.01812147220530702,0.013803137123515335,1,3,0.8297145257787187,0.17028547422128126,0.03823437844808308,0.028968406767841338,0.004591251324658493,0.014985754228431519,0.039927591411870966,0.021615335872272084,probe,False
0,tcp,other,SF,291,282,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0.006961136861515377,0.06798176398515506,0.026199471802370932,0.027323199030513664,0.9294695193424736,0.07053048065752643,0.050151611223543814,3,2,0.8286889918898226,0.1713110081101774,0.0033641551721405325,0.023528950405887792,0.05048845319074809,0.05004488909574975,0.0032461921682824567,0.02196336876436637,normal,False
0,udp,ftp,SF,329,277,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.0038599633880615643,0.009621541712707814,0.04556087141766926,0.002439578215508644,0.980202010636392,0.019797989363607993,0.0008879732252362584,3,2,0.9759244285453721,0.02407557145462791,0.022956396861699348,0.0037044752793445553,0.049040763566039765,0.002168819901025262,0.011842098875515197,0.013706679850354671,normal,False
0,tcp,http,S0,19,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1701,1,0.004831851523754274,0.00024590346055518064,0.08567458789629809,0.0032696363084943033,0.9492101563211811,0.05078984367881889,0.026222163640165563,2,3,0.8080098263104972,0.19199017368950277,0.02123280360843153,0.03279463854353128,0.006344307435408087,0.02993171154482782,0.010483682869194827,0.008055739339879365,dos,False
4,udp,http,SF,106,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,3,0.10424658895036114,0.0013168179383241392,0.07874551472104084,0.011426806975074458,0.9893264759305482,0.010673524069451767,0.01791347067514123,1,2,0.9289058130830086,0.07109418691699143,0.03921069771141839,0.06108590915667919,0.05906363897567073,0.0028932374486601016,0.011404281724747481,0.01398934447997796,probe,False
0,tcp,imap,SF,117,54,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,44,5,0.023848419767695913,0.09760715837177997,0.03252530381908627,0.06608563032706638,0.9794433480058355,0.020556651994164454,0.0017810923736384992,2,1,0.9930098230171708,0.0069901769828292215,0.01256353943547645,0.015814206722796778,0.01636834697207901,0.04680954333467489,0.024170275076234145,0.00888227354985622,probe,False
0,udp,other,S0,24,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1424,3,0.02903864210185194,0.0433407666647984,0.0633618334525565,0.20445536231058406,0.9369264831237737,0.06307351687622631,0.007148645672672266,1,1,0.8604772058791418,0.13952279412085822,0.055191161455726334,0.06901306253897298,0.036809580404030914,0.0034609472464186687,0.015529808965987752,0.01935998528519451,dos,False
0,tcp,other,S0,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1575,4,0.07347852008466771,0.08732324832080246,0.09761713076366103,0.07256908788380484,0.9162560136684026,0.08374398633159741,0.01426113407724268,1,4,0.8706698767115763,0.12933012328842375,0.03571631829979887,0.0018033296953652524,0.022098528079859577,0.07681801604402066,0.009871128600527182,0.04599199269803397,dos,False
0,tcp,other,S0,17,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,665,3,0.04841635867245184,0.01486458683415832,0.1048407633811205,0.010062099006972898,0.8389825586475987,0.16101744135240126,0.01728234207592888,3,1,0.9889073550442588,0.011092644955741249,0.01673060833195857,0.00255551541100532,0.0038985386782110177,0.026650424714166315,0.000391885614500022,0.03841918712154138,dos,False
0,udp,dns,SF,304,285,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,1,0.17106386965808928,0.01397761464453009,0.14002184608491197,0.0022057330108059816,0.9605431500577708,0.0394568499422292,0.0038718347982358084,1,1,0.9730637987143501,0.026936201285649886,0.00972547164698063,0.024153498981662018,0.048108599060405245,0.03197543779185909,0.03227577925499314,0.027312625216227807,normal,False
0,tcp,other,SF,533,375,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,6,0.0026617933386958214,0.02854413233932924,0.03114311709301988,0.012551228228471364,0.9560028486663998,0.04399715133360016,0.01107107660513592,2,1,0.9361480969656133,0.0638519030343867,0.03459420394255962,0.026612375703119483,0.029616195787480083,0.013861359969388344,0.0038497625781981053,0.0015247096454112134,u2r,False
0,tcp,other,S0,20,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,764,5,0.05439904639271928,0.00017429625103480254,0.0029373964962694206,0.19515044083588046,0.9750316314369991,0.024968368563000887,0.00858695552662016,3,1,0.9485379867360391,0.05146201326396094,0.024195185760561393,0.018191339551550105,0.0019317973163422168,0.0014236404136604344,0.001921097061140316,0.0059203198447184135,dos,False
0,tcp,other,SF,309,285,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0.0827731912561032,0.18068265709158543,0.057309571094665356,0.06920834562728898,0.9358087276393763,0.06419127236062372,0.004971435998154558,2,2,0.8628267346362567,0.1371732653637433,0.013813569470438035,0.04843277353338721,0.0378751709498746,0.031245653560484452,0.008645990561400948,0.007268652798123313,normal,False
2,tcp,http,SF,324,320,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.09777190936347911,0.06288736057126294,0.10921026095066738,0.038132514557715255,0.9172132562426235,0.08278674375737649,0.010546247437438332,3,1,0.9964148060705575,0.003585193929442454,0.0268835457205857,0.022406118554068415,0.0009845602612232084,0.019807603671723333,0.02060025549218571,0.02674633573777804,normal,False
4,tcp,finger,SF,108,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,3,0.06615718832810133,0.004576371772486411,0.03658100349535,0.0166440127837383,0.9472411060787299,0.05275889392127009,0.006070333977510513,1,1,0.8867269611766369,0.11327303882336315,0.026783208573952284,0.010740208336665535,0.004298980766492068,0.049853066818678765,0.009034491932090315,0.014545698414494126,probe,False
0,tcp,http,SF,341,344,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0.01975840028628018,0.0018247530626649023,0.049431084393273116,0.031542951424410395,0.9805618014324424,0.019438198567557574,0.009352175981645316,3,1,0.9165611368599228,0.0834388631400772,0.03510366063678699,0.0029145315101622438,0.012118053086092208,0.05769987530397232,0.009146570667244685,0.013075157515310055,normal,False
4,tcp,imap,S0,121,42,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,3,0.03325771677066558,0.021178599510232623,0.024098268238320907,0.07014021005059905,0.9507020168235893,0.049297983176410654,0.004375298265164065,1,2,0.9993650338962276,0.0006349661037724497,0.017521443342006733,0.002691162775232165,0.01870594218211333,0.013484631781601268,0.005071222129370839,0.032920886498256405,probe,False
2,tcp,ssh,S0,105,49,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,101,1,0.008261876373940097,0.008790304871741017,0.033759695026608104,0.10604394412323487,0.9410447449040933,0.05895525509590671,0.0010025607511055788,2,1,0.8765624643132955,0.12343753568670446,0.038427697354343024,0.011749209004763396,0.026166243031096176,0.04291851808161334,0.026073639878860674,0.0074522025347367755,probe,False
0,tcp,ftp,SF,315,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0.019949356933151256,0.03346225255565685,0.11231462064361555,0.04896714045469021,0.9597038326888115,0.04029616731118846,0.010866747771058479,1,2,0.8357221527208692,0.16427784727913075,0.009780652209839103,0.03099221954209087,0.005290457257107895,0.044337945084295345,0.0012835246463854025,0.0026981424818570653,normal,False
2,tcp,smtp,SF,311,302,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,3,0.03931542406007311,0.00463954905839375,0.06276860926375295,0.010885347750270497,0.9318684396438649,0.0681315603561351,0.02065400826118281,1,1,0.8570725359714886,0.14292746402851142,0.006976111415563431,0.04260798664675046,0.0017222359142333025,0.007455214797263869,0.07233333354539977,0.0181635329680877,normal,False
0,tcp,http,S0,24,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1232,5,0.03749843596124424,0.0061235757590016775,0.03172925063817777,0.00973295134131165,0.9600403819171953,0.03995961808280468,0.0112570175606791,3,2,0.9733829722047964,0.026617027795203585,0.02710227992084086,0.0017936558715039123,0.03916076415862879,0.015449613665444673,0.0033552445216831405,0.015737585803813556,dos,False
0,tcp,other,S0,38,89,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,18,2,0.05485365749422021,0.016793936999074006,0.020003521460647013,0.014441504187216717,0.9467321309170275,0.05326786908297254,0.02542247587271645,1,4,0.7470902514184816,0.2529097485815184,0.06402783613195097,0.01010120999908201,0.017993035368192054,0.010367118752912676,0.038325507126327846,0.026337764069512958,r2l,False
2,udp,finger,REJ,102,38,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,133,3,0.013551445033029175,0.023974467773642146,0.0021005144277176945,0.002931316523540614,0.9674249594213988,0.032575040578601167,0.0012811190032161748,1,1,0.9867868745102308,0.013213125489769162,0.028161693415455536,0.007053715078342145,0.033170872506659094,0.020267070341380058,0.008930544895566522,0.012992347970183067,probe,False
0,tcp,other,S0,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,478,5,1.537425983008105e-05,0.030005668572168135,0.03721197196023334,0.08498153473049798,0.9355430335734184,0.06445696642658161,0.04583856521218586,1,1,0.9280310041398158,0.07196899586018424,0.02257102015924344,0.04233605187513879,0.017223831019820914,0.04259412401517973,0.01909165650478147,0.043653869553729276,dos,False
3,tcp,ssh,SF,96,49,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,3,0.030927817915382252,0.05270539108384843,0.07883482972500581,0.009250904415997395,0.8884067699251571,0.1115932300748429,0.003395834699414857,4,2,0.8411839762841515,0.15881602371584846,0.02881503522323643,0.001619758788460229,0.020581147649688367,0.01614347434347406,0.00024510516024777313,0.019199649865709306,probe,False
0,udp,ssh,RSTO,288,303,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,4,0.10575728778201178,0.024508340745740893,0.047847676188372615,0.0447325714916672,0.9278137159065952,0.07218628409340477,0.0011187941665414737,1,2,0.7430469540036531,0.25695304599634694,0.007645357372855744,0.01688915347361013,0.02545572872486358,0.13759179799081128,0.0143808012082509,0.03953516127328977,normal,False
0,tcp,http,SF,298,323,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0.0006597932855175582,0.0012623406597933385,0.009876217955648114,0.16274566496907453,0.9866073003698604,0.01339269963013956,0.007577894675778893,3,1,0.8878550296487189,0.11214497035128113,0.017305088227335737,0.050610306778438946,0.006160091994438375,0.012251530858742652,0.005556744400088409,0.01967843321335481,normal,False
